field.header.seq,field.header.stamp,field.header.fream_if,field.status,field.status.service,field.latitude,field.longitude,field.altitude,position_covariance0,position_covariance1,position_covariance2,position_covariance3,position_covariance4,position_covariance5,position_covariance6,position_covariance7,position_covariance8,position_covariance_type
2623,1660894067.045391611,gps,0,0,35.6541886983,139.7927447750,4.5160000000,0,0,0,0,0,0,0,0,0,0
2624,1660894067.242405368,gps,0,0,35.6541879200,139.7927431300,4.4820000000,0,0,0,0,0,0,0,0,0,0
2625,1660894067.437660735,gps,0,0,35.6541869733,139.7927414950,4.5100000000,0,0,0,0,0,0,0,0,0,0
2626,1660894067.641435925,gps,0,0,35.6541851767,139.7927395283,4.5190000000,0,0,0,0,0,0,0,0,0,0
2627,1660894067.838655692,gps,0,0,35.6541839350,139.7927379317,4.5130000000,0,0,0,0,0,0,0,0,0,0
2628,1660894068.045558320,gps,0,0,35.6541831983,139.7927358350,4.5460000000,0,0,0,0,0,0,0,0,0,0
2629,1660894068.241622734,gps,0,0,35.6541822233,139.7927340800,4.4830000000,0,0,0,0,0,0,0,0,0,0
2630,1660894068.443264978,gps,0,0,35.6541813650,139.7927325167,4.4960000000,0,0,0,0,0,0,0,0,0,0
2631,1660894068.640136406,gps,0,0,35.6541799800,139.7927312783,4.4870000000,0,0,0,0,0,0,0,0,0,0
2632,1660894068.840610836,gps,0,0,35.6541783033,139.7927296383,4.4570000000,0,0,0,0,0,0,0,0,0,0
2633,1660894069.044120392,gps,0,0,35.6541766533,139.7927278750,4.4510000000,0,0,0,0,0,0,0,0,0,0
2634,1660894069.237627501,gps,0,0,35.6541754950,139.7927261383,4.5060000000,0,0,0,0,0,0,0,0,0,0
2635,1660894069.442642231,gps,0,0,35.6541747117,139.7927238733,4.5050000000,0,0,0,0,0,0,0,0,0,0
2636,1660894069.642270811,gps,0,0,35.6541735967,139.7927220900,4.5260000000,0,0,0,0,0,0,0,0,0,0
2637,1660894069.843273765,gps,0,0,35.6541729000,139.7927204100,4.5680000000,0,0,0,0,0,0,0,0,0,0
2638,1660894070.048314013,gps,0,0,35.6541714650,139.7927185417,4.5200000000,0,0,0,0,0,0,0,0,0,0
2639,1660894070.242608419,gps,0,0,35.6541696300,139.7927169767,4.5250000000,0,0,0,0,0,0,0,0,0,0
2640,1660894070.441479498,gps,0,0,35.6541685650,139.7927154533,4.5580000000,0,0,0,0,0,0,0,0,0,0
2641,1660894070.640613033,gps,0,0,35.6541676500,139.7927135100,4.5150000000,0,0,0,0,0,0,0,0,0,0
2642,1660894070.839233442,gps,0,0,35.6541666783,139.7927115800,4.5190000000,0,0,0,0,0,0,0,0,0,0
2643,1660894071.043254664,gps,0,0,35.6541656767,139.7927101683,4.5450000000,0,0,0,0,0,0,0,0,0,0
2644,1660894071.243166615,gps,0,0,35.6541644900,139.7927082367,4.5000000000,0,0,0,0,0,0,0,0,0,0
2645,1660894071.442090973,gps,0,0,35.6541624500,139.7927065500,4.5040000000,0,0,0,0,0,0,0,0,0,0
2646,1660894071.642198560,gps,0,0,35.6541615050,139.7927047350,4.5490000000,0,0,0,0,0,0,0,0,0,0
2647,1660894071.841641025,gps,0,0,35.6541605833,139.7927030150,4.5340000000,0,0,0,0,0,0,0,0,0,0
2648,1660894072.046844556,gps,0,0,35.6541595283,139.7927007983,4.5090000000,0,0,0,0,0,0,0,0,0,0
2649,1660894072.242347557,gps,0,0,35.6541579867,139.7927001517,4.5100000000,0,0,0,0,0,0,0,0,0,0
2650,1660894072.443303899,gps,0,0,35.6541567083,139.7926987533,4.5250000000,0,0,0,0,0,0,0,0,0,0
2651,1660894072.643391418,gps,0,0,35.6541549050,139.7926968833,4.5190000000,0,0,0,0,0,0,0,0,0,0
2652,1660894072.839463785,gps,0,0,35.6541537117,139.7926953350,4.5350000000,0,0,0,0,0,0,0,0,0,0
2653,1660894073.048349368,gps,0,0,35.6541527283,139.7926934867,4.5410000000,0,0,0,0,0,0,0,0,0,0
2654,1660894073.242591059,gps,0,0,35.6541519433,139.7926910917,4.5450000000,0,0,0,0,0,0,0,0,0,0
2655,1660894073.443250997,gps,0,0,35.6541511350,139.7926897017,4.5690000000,0,0,0,0,0,0,0,0,0,0
2656,1660894073.642313723,gps,0,0,35.6541501250,139.7926880117,4.5670000000,0,0,0,0,0,0,0,0,0,0
2657,1660894073.838683586,gps,0,0,35.6541481367,139.7926862683,4.5480000000,0,0,0,0,0,0,0,0,0,0
2658,1660894074.045043328,gps,0,0,35.6541466783,139.7926848433,4.5680000000,0,0,0,0,0,0,0,0,0,0
2659,1660894074.243155617,gps,0,0,35.6541461983,139.7926829200,4.5710000000,0,0,0,0,0,0,0,0,0,0
2660,1660894074.441126948,gps,0,0,35.6541452083,139.7926812550,4.5710000000,0,0,0,0,0,0,0,0,0,0
2661,1660894074.636094881,gps,0,0,35.6541444167,139.7926798867,4.5590000000,0,0,0,0,0,0,0,0,0,0
2662,1660894074.839471649,gps,0,0,35.6541432500,139.7926783833,4.6010000000,0,0,0,0,0,0,0,0,0,0
2663,1660894075.042590069,gps,0,0,35.6541412917,139.7926770250,4.5710000000,0,0,0,0,0,0,0,0,0,0
2664,1660894075.241220680,gps,0,0,35.6541396650,139.7926755783,4.5740000000,0,0,0,0,0,0,0,0,0,0
2665,1660894075.441375534,gps,0,0,35.6541388850,139.7926737717,4.5620000000,0,0,0,0,0,0,0,0,0,0
2666,1660894075.640555105,gps,0,0,35.6541380917,139.7926718133,4.5410000000,0,0,0,0,0,0,0,0,0,0
2667,1660894075.841681630,gps,0,0,35.6541370183,139.7926699967,4.5760000000,0,0,0,0,0,0,0,0,0,0
2668,1660894076.047443559,gps,0,0,35.6541361733,139.7926686033,4.5730000000,0,0,0,0,0,0,0,0,0,0
2669,1660894076.242662417,gps,0,0,35.6541349183,139.7926667167,4.5850000000,0,0,0,0,0,0,0,0,0,0
2670,1660894076.439184524,gps,0,0,35.6541328733,139.7926653983,4.5530000000,0,0,0,0,0,0,0,0,0,0
2671,1660894076.642262761,gps,0,0,35.6541321400,139.7926637567,4.5790000000,0,0,0,0,0,0,0,0,0,0
2672,1660894076.838890348,gps,0,0,35.6541313650,139.7926618533,4.5880000000,0,0,0,0,0,0,0,0,0,0
2673,1660894077.044548100,gps,0,0,35.6541305733,139.7926597850,4.5940000000,0,0,0,0,0,0,0,0,0,0
2674,1660894077.242418862,gps,0,0,35.6541298283,139.7926584867,4.5690000000,0,0,0,0,0,0,0,0,0,0
2675,1660894077.441253412,gps,0,0,35.6541287883,139.7926569533,4.5570000000,0,0,0,0,0,0,0,0,0,0
2676,1660894077.640572899,gps,0,0,35.6541267717,139.7926553967,4.5390000000,0,0,0,0,0,0,0,0,0,0
2677,1660894077.839584068,gps,0,0,35.6541257933,139.7926539767,4.5320000000,0,0,0,0,0,0,0,0,0,0
2678,1660894078.045129497,gps,0,0,35.6541249367,139.7926523183,4.5510000000,0,0,0,0,0,0,0,0,0,0
2679,1660894078.237569962,gps,0,0,35.6541237983,139.7926503300,4.5440000000,0,0,0,0,0,0,0,0,0,0
2680,1660894078.441442414,gps,0,0,35.6541229783,139.7926489400,4.5540000000,0,0,0,0,0,0,0,0,0,0
2681,1660894078.640370721,gps,0,0,35.6541220683,139.7926475333,4.5720000000,0,0,0,0,0,0,0,0,0,0
2682,1660894078.843356940,gps,0,0,35.6541204883,139.7926456150,4.5420000000,0,0,0,0,0,0,0,0,0,0
2683,1660894079.050665052,gps,0,0,35.6541187517,139.7926441583,4.5530000000,0,0,0,0,0,0,0,0,0,0
2684,1660894079.246167213,gps,0,0,35.6541175483,139.7926426333,4.5540000000,0,0,0,0,0,0,0,0,0,0
2685,1660894079.444356495,gps,0,0,35.6541166917,139.7926405133,4.5510000000,0,0,0,0,0,0,0,0,0,0
2686,1660894079.642051139,gps,0,0,35.6541155433,139.7926385350,4.5550000000,0,0,0,0,0,0,0,0,0,0
2687,1660894079.839612594,gps,0,0,35.6541146433,139.7926371217,4.5590000000,0,0,0,0,0,0,0,0,0,0
2688,1660894080.042433384,gps,0,0,35.6541134617,139.7926355583,4.5710000000,0,0,0,0,0,0,0,0,0,0
2689,1660894080.243220165,gps,0,0,35.6541116233,139.7926341150,4.5870000000,0,0,0,0,0,0,0,0,0,0
2690,1660894080.442681545,gps,0,0,35.6541108417,139.7926324100,4.6050000000,0,0,0,0,0,0,0,0,0,0
2691,1660894080.645387287,gps,0,0,35.6541099067,139.7926303517,4.6040000000,0,0,0,0,0,0,0,0,0,0
2692,1660894080.844210805,gps,0,0,35.6541089317,139.7926281267,4.6040000000,0,0,0,0,0,0,0,0,0,0
2693,1660894081.046549533,gps,0,0,35.6541080983,139.7926268717,4.6020000000,0,0,0,0,0,0,0,0,0,0
2694,1660894081.243444311,gps,0,0,35.6541067383,139.7926252683,4.5960000000,0,0,0,0,0,0,0,0,0,0
2695,1660894081.443414814,gps,0,0,35.6541052217,139.7926234300,4.5920000000,0,0,0,0,0,0,0,0,0,0
2696,1660894081.642608929,gps,0,0,35.6541041600,139.7926220883,4.5970000000,0,0,0,0,0,0,0,0,0,0
2697,1660894081.838248249,gps,0,0,35.6541032683,139.7926204650,4.6040000000,0,0,0,0,0,0,0,0,0,0
2698,1660894082.047664762,gps,0,0,35.6541020817,139.7926184317,4.5930000000,0,0,0,0,0,0,0,0,0,0
2699,1660894082.242438229,gps,0,0,35.6541014117,139.7926169933,4.5890000000,0,0,0,0,0,0,0,0,0,0
2700,1660894082.444039232,gps,0,0,35.6541003833,139.7926153333,4.6020000000,0,0,0,0,0,0,0,0,0,0
2701,1660894082.643203888,gps,0,0,35.6540982850,139.7926140300,4.5930000000,0,0,0,0,0,0,0,0,0,0
2702,1660894082.840433279,gps,0,0,35.6540969350,139.7926126667,4.5900000000,0,0,0,0,0,0,0,0,0,0
2703,1660894083.047424278,gps,0,0,35.6540959017,139.7926108917,4.5860000000,0,0,0,0,0,0,0,0,0,0
2704,1660894083.241571520,gps,0,0,35.6540949983,139.7926085283,4.5710000000,0,0,0,0,0,0,0,0,0,0
2705,1660894083.441435739,gps,0,0,35.6540941750,139.7926068950,4.5710000000,0,0,0,0,0,0,0,0,0,0
2706,1660894083.637546372,gps,0,0,35.6540930467,139.7926055883,4.5770000000,0,0,0,0,0,0,0,0,0,0
2707,1660894083.840454543,gps,0,0,35.6540912733,139.7926039133,4.5820000000,0,0,0,0,0,0,0,0,0,0
2708,1660894084.044506030,gps,0,0,35.6540895367,139.7926030433,4.5820000000,0,0,0,0,0,0,0,0,0,0
2709,1660894084.241132429,gps,0,0,35.6540888583,139.7926012250,4.6010000000,0,0,0,0,0,0,0,0,0,0
2710,1660894084.441163330,gps,0,0,35.6540877333,139.7925992667,4.5960000000,0,0,0,0,0,0,0,0,0,0
2711,1660894084.640045897,gps,0,0,35.6540868500,139.7925974483,4.5950000000,0,0,0,0,0,0,0,0,0,0
2712,1660894084.842165083,gps,0,0,35.6540859000,139.7925959850,4.5950000000,0,0,0,0,0,0,0,0,0,0
2713,1660894085.046997731,gps,0,0,35.6540844467,139.7925943717,4.5930000000,0,0,0,0,0,0,0,0,0,0
2714,1660894085.241260044,gps,0,0,35.6540825950,139.7925929617,4.5880000000,0,0,0,0,0,0,0,0,0,0
2715,1660894085.440416056,gps,0,0,35.6540815400,139.7925915917,4.5860000000,0,0,0,0,0,0,0,0,0,0
2716,1660894085.643225754,gps,0,0,35.6540806867,139.7925897950,4.5950000000,0,0,0,0,0,0,0,0,0,0
2717,1660894085.842137216,gps,0,0,35.6540797450,139.7925878250,4.5910000000,0,0,0,0,0,0,0,0,0,0
2718,1660894086.047611741,gps,0,0,35.6540790933,139.7925866517,4.5990000000,0,0,0,0,0,0,0,0,0,0
2719,1660894086.242515864,gps,0,0,35.6540780400,139.7925852467,4.6030000000,0,0,0,0,0,0,0,0,0,0
2720,1660894086.442075888,gps,0,0,35.6540761300,139.7925835067,4.5940000000,0,0,0,0,0,0,0,0,0,0
2721,1660894086.643166617,gps,0,0,35.6540745683,139.7925820867,4.5870000000,0,0,0,0,0,0,0,0,0,0
2722,1660894086.841298613,gps,0,0,35.6540737650,139.7925802367,4.5930000000,0,0,0,0,0,0,0,0,0,0
2723,1660894087.048102630,gps,0,0,35.6540727283,139.7925779833,4.5860000000,0,0,0,0,0,0,0,0,0,0
2724,1660894087.237596852,gps,0,0,35.6540720067,139.7925761817,4.5840000000,0,0,0,0,0,0,0,0,0,0
2725,1660894087.442376472,gps,0,0,35.6540711267,139.7925746067,4.5960000000,0,0,0,0,0,0,0,0,0,0
2726,1660894087.641498136,gps,0,0,35.6540696417,139.7925727200,4.5830000000,0,0,0,0,0,0,0,0,0,0
2727,1660894087.843271678,gps,0,0,35.6540679667,139.7925714833,4.5840000000,0,0,0,0,0,0,0,0,0,0
2728,1660894088.046147596,gps,0,0,35.6540670917,139.7925697583,4.5840000000,0,0,0,0,0,0,0,0,0,0
2729,1660894088.241089206,gps,0,0,35.6540660433,139.7925677950,4.5890000000,0,0,0,0,0,0,0,0,0,0
2730,1660894088.443514862,gps,0,0,35.6540651783,139.7925657317,4.5880000000,0,0,0,0,0,0,0,0,0,0
2731,1660894088.644208301,gps,0,0,35.6540642817,139.7925645433,4.5890000000,0,0,0,0,0,0,0,0,0,0
2732,1660894088.841299254,gps,0,0,35.6540626817,139.7925629067,4.5850000000,0,0,0,0,0,0,0,0,0,0
2733,1660894089.042111596,gps,0,0,35.6540609067,139.7925616450,4.5820000000,0,0,0,0,0,0,0,0,0,0
2734,1660894089.240615672,gps,0,0,35.6540600617,139.7925598583,4.6000000000,0,0,0,0,0,0,0,0,0,0
2735,1660894089.443474796,gps,0,0,35.6540592683,139.7925578767,4.5900000000,0,0,0,0,0,0,0,0,0,0
2736,1660894089.644565387,gps,0,0,35.6540581917,139.7925560800,4.5860000000,0,0,0,0,0,0,0,0,0,0
2737,1660894089.842455421,gps,0,0,35.6540573817,139.7925546567,4.5880000000,0,0,0,0,0,0,0,0,0,0
2738,1660894090.046165123,gps,0,0,35.6540557367,139.7925531300,4.5820000000,0,0,0,0,0,0,0,0,0,0
2739,1660894090.242635512,gps,0,0,35.6540538533,139.7925515400,4.5760000000,0,0,0,0,0,0,0,0,0,0
2740,1660894090.443986494,gps,0,0,35.6540528633,139.7925498467,4.5830000000,0,0,0,0,0,0,0,0,0,0
2741,1660894090.644086857,gps,0,0,35.6540518133,139.7925481867,4.5810000000,0,0,0,0,0,0,0,0,0,0
2742,1660894090.837551312,gps,0,0,35.6540511800,139.7925459100,4.5730000000,0,0,0,0,0,0,0,0,0,0
2743,1660894091.048045552,gps,0,0,35.6540504967,139.7925442267,4.5750000000,0,0,0,0,0,0,0,0,0,0
2744,1660894091.242460427,gps,-1,0,35.6540499133,139.7925422050,4.4450000000,0,0,0,0,0,0,0,0,0,0
2745,1660894091.441370238,gps,-1,0,35.6540487100,139.7925399033,4.3290000000,0,0,0,0,0,0,0,0,0,0
2746,1660894091.639461027,gps,-1,0,35.6540482200,139.7925378783,4.2220000000,0,0,0,0,0,0,0,0,0,0
2747,1660894091.839605767,gps,-1,0,35.6540474683,139.7925359733,4.1340000000,0,0,0,0,0,0,0,0,0,0
2748,1660894092.047181028,gps,-1,0,35.6540466500,139.7925336517,4.0570000000,0,0,0,0,0,0,0,0,0,0
2749,1660894092.240311051,gps,-1,0,35.6540459417,139.7925322917,3.9910000000,0,0,0,0,0,0,0,0,0,0
2750,1660894092.444226877,gps,-1,0,35.6540448833,139.7925305017,3.9320000000,0,0,0,0,0,0,0,0,0,0
2751,1660894092.639385498,gps,-1,0,35.6540432600,139.7925285750,3.8790000000,0,0,0,0,0,0,0,0,0,0
2752,1660894092.841275564,gps,-1,0,35.6540426683,139.7925269467,3.8300000000,0,0,0,0,0,0,0,0,0,0
2753,1660894093.043245387,gps,-1,0,35.6540421867,139.7925250200,3.7860000000,0,0,0,0,0,0,0,0,0,0
2754,1660894093.241369920,gps,-1,0,35.6540413200,139.7925229017,3.7400000000,0,0,0,0,0,0,0,0,0,0
2755,1660894093.441535173,gps,-1,0,35.6540407650,139.7925217267,3.7050000000,0,0,0,0,0,0,0,0,0,0
2756,1660894093.640473026,gps,-1,0,35.6540397200,139.7925202633,3.6690000000,0,0,0,0,0,0,0,0,0,0
2757,1660894093.839393234,gps,-1,0,35.6540381783,139.7925185167,3.6350000000,0,0,0,0,0,0,0,0,0,0
2758,1660894094.045580850,gps,-1,0,35.6540369850,139.7925172950,3.6080000000,0,0,0,0,0,0,0,0,0,0
2759,1660894094.239265991,gps,-1,0,35.6540364183,139.7925157950,3.5840000000,0,0,0,0,0,0,0,0,0,0
2760,1660894094.436472639,gps,-1,0,35.6540356400,139.7925141117,3.5560000000,0,0,0,0,0,0,0,0,0,0
2761,1660894094.640307908,gps,-1,0,35.6540355650,139.7925134583,3.5330000000,0,0,0,0,0,0,0,0,0,0
2762,1660894094.838098163,gps,-1,0,35.6540351017,139.7925126217,3.5120000000,0,0,0,0,0,0,0,0,0,0
2763,1660894095.045977515,gps,-1,0,35.6540344533,139.7925121283,3.4920000000,0,0,0,0,0,0,0,0,0,0
2764,1660894095.241124716,gps,-1,0,35.6540339917,139.7925119183,3.4750000000,0,0,0,0,0,0,0,0,0,0
2765,1660894095.440543734,gps,-1,0,35.6540338317,139.7925115983,3.4590000000,0,0,0,0,0,0,0,0,0,0
2766,1660894095.641721124,gps,-1,0,35.6540340117,139.7925116633,3.4420000000,0,0,0,0,0,0,0,0,0,0
2767,1660894095.839532823,gps,-1,0,35.6540345300,139.7925115483,3.4250000000,0,0,0,0,0,0,0,0,0,0
2768,1660894096.044242480,gps,-1,0,35.6540348950,139.7925113383,3.4120000000,0,0,0,0,0,0,0,0,0,0
2769,1660894096.236281754,gps,-1,0,35.6540350633,139.7925113233,3.4010000000,0,0,0,0,0,0,0,0,0,0
2770,1660894096.441329682,gps,-1,0,35.6540350250,139.7925114183,3.3900000000,0,0,0,0,0,0,0,0,0,0
2771,1660894096.640682590,gps,-1,0,35.6540348933,139.7925115233,3.3810000000,0,0,0,0,0,0,0,0,0,0
2772,1660894096.839276776,gps,-1,0,35.6540345750,139.7925116117,3.3730000000,0,0,0,0,0,0,0,0,0,0
2773,1660894097.045522851,gps,-1,0,35.6540341917,139.7925114683,3.3640000000,0,0,0,0,0,0,0,0,0,0
2774,1660894097.238883238,gps,-1,0,35.6540339017,139.7925110850,3.3560000000,0,0,0,0,0,0,0,0,0,0
2775,1660894097.440597068,gps,-1,0,35.6540335083,139.7925106833,3.3440000000,0,0,0,0,0,0,0,0,0,0
2776,1660894097.642040510,gps,-1,0,35.6540333817,139.7925101050,3.3350000000,0,0,0,0,0,0,0,0,0,0
2777,1660894097.839032048,gps,-1,0,35.6540332533,139.7925096100,3.3260000000,0,0,0,0,0,0,0,0,0,0
2778,1660894098.041174499,gps,-1,0,35.6540331400,139.7925092817,3.3180000000,0,0,0,0,0,0,0,0,0,0
2779,1660894098.241188824,gps,-1,0,35.6540324700,139.7925081600,3.3080000000,0,0,0,0,0,0,0,0,0,0
2780,1660894098.440580110,gps,-1,0,35.6540313067,139.7925065167,3.2990000000,0,0,0,0,0,0,0,0,0,0
2781,1660894098.644995404,gps,-1,0,35.6540298717,139.7925050350,3.2930000000,0,0,0,0,0,0,0,0,0,0
2782,1660894098.842644446,gps,-1,0,35.6540290150,139.7925033667,3.2910000000,0,0,0,0,0,0,0,0,0,0
2783,1660894099.047942225,gps,-1,0,35.6540280017,139.7925011000,3.2750000000,0,0,0,0,0,0,0,0,0,0
2784,1660894099.242163738,gps,-1,0,35.6540274317,139.7924996717,3.2800000000,0,0,0,0,0,0,0,0,0,0
2785,1660894099.441081924,gps,-1,0,35.6540267617,139.7924979783,3.2720000000,0,0,0,0,0,0,0,0,0,0
2786,1660894099.640152817,gps,-1,0,35.6540252150,139.7924959583,3.2620000000,0,0,0,0,0,0,0,0,0,0
2787,1660894099.836247549,gps,-1,0,35.6540238950,139.7924941717,3.2680000000,0,0,0,0,0,0,0,0,0,0
2788,1660894100.046603520,gps,-1,0,35.6540231983,139.7924924283,3.2620000000,0,0,0,0,0,0,0,0,0,0
2789,1660894100.243515420,gps,-1,0,35.6540221383,139.7924902600,3.2520000000,0,0,0,0,0,0,0,0,0,0
2790,1660894100.443477960,gps,-1,0,35.6540215267,139.7924887383,3.2520000000,0,0,0,0,0,0,0,0,0,0
2791,1660894100.643219386,gps,-1,0,35.6540206483,139.7924874967,3.2510000000,0,0,0,0,0,0,0,0,0,0
2792,1660894100.840073865,gps,-1,0,35.6540190500,139.7924857183,3.2360000000,0,0,0,0,0,0,0,0,0,0
2793,1660894101.047644893,gps,-1,0,35.6540172883,139.7924844083,3.2430000000,0,0,0,0,0,0,0,0,0,0
2794,1660894101.243257634,gps,-1,0,35.6540165133,139.7924827800,3.2420000000,0,0,0,0,0,0,0,0,0,0
2795,1660894101.441944142,gps,-1,0,35.6540154917,139.7924810717,3.2270000000,0,0,0,0,0,0,0,0,0,0
2796,1660894101.638507390,gps,-1,0,35.6540145950,139.7924792333,3.2270000000,0,0,0,0,0,0,0,0,0,0
2797,1660894101.841327315,gps,-1,0,35.6540137050,139.7924781500,3.2360000000,0,0,0,0,0,0,0,0,0,0
2798,1660894102.047043476,gps,-1,0,35.6540123167,139.7924765417,3.2160000000,0,0,0,0,0,0,0,0,0,0
2799,1660894102.243240958,gps,-1,0,35.6540106267,139.7924752817,3.2130000000,0,0,0,0,0,0,0,0,0,0
2800,1660894102.442240101,gps,-1,0,35.6540097450,139.7924737950,3.2250000000,0,0,0,0,0,0,0,0,0,0
2801,1660894102.642545087,gps,-1,0,35.6540088833,139.7924720233,3.2110000000,0,0,0,0,0,0,0,0,0,0
2802,1660894102.841319052,gps,-1,0,35.6540080533,139.7924699967,3.2010000000,0,0,0,0,0,0,0,0,0,0
2803,1660894103.047859788,gps,-1,0,35.6540073117,139.7924687233,3.2120000000,0,0,0,0,0,0,0,0,0,0
2804,1660894103.242234382,gps,-1,0,35.6540059717,139.7924671117,3.2010000000,0,0,0,0,0,0,0,0,0,0
2805,1660894103.439101031,gps,-1,0,35.6540041983,139.7924653250,3.1900000000,0,0,0,0,0,0,0,0,0,0
2806,1660894103.643566141,gps,-1,0,35.6540029567,139.7924636550,3.2030000000,0,0,0,0,0,0,0,0,0,0
2807,1660894103.840624903,gps,-1,0,35.6540019900,139.7924617650,3.1960000000,0,0,0,0,0,0,0,0,0,0
2808,1660894104.048237797,gps,-1,0,35.6540011667,139.7924598250,3.1840000000,0,0,0,0,0,0,0,0,0,0
2809,1660894104.243398881,gps,-1,0,35.6540004567,139.7924586050,3.1990000000,0,0,0,0,0,0,0,0,0,0
2810,1660894104.442590394,gps,-1,0,35.6539992917,139.7924571700,3.1940000000,0,0,0,0,0,0,0,0,0,0
2811,1660894104.644219765,gps,-1,0,35.6539977050,139.7924554100,3.1770000000,0,0,0,0,0,0,0,0,0,0
2812,1660894104.842516247,gps,-1,0,35.6539963833,139.7924541683,3.1980000000,0,0,0,0,0,0,0,0,0,0
2813,1660894105.047124935,gps,-1,0,35.6539956150,139.7924525767,3.1900000000,0,0,0,0,0,0,0,0,0,0
2814,1660894105.239163627,gps,-1,0,35.6539944833,139.7924503467,3.1770000000,0,0,0,0,0,0,0,0,0,0
2815,1660894105.443435001,gps,-1,0,35.6539936667,139.7924487450,3.1930000000,0,0,0,0,0,0,0,0,0,0
2816,1660894105.641497521,gps,-1,0,35.6539927367,139.7924476033,3.1980000000,0,0,0,0,0,0,0,0,0,0
2817,1660894105.843970430,gps,-1,0,35.6539911517,139.7924458100,3.1790000000,0,0,0,0,0,0,0,0,0,0
2818,1660894106.048573202,gps,-1,0,35.6539894650,139.7924443317,3.1880000000,0,0,0,0,0,0,0,0,0,0
2819,1660894106.243283793,gps,-1,0,35.6539887450,139.7924424533,3.2040000000,0,0,0,0,0,0,0,0,0,0
2820,1660894106.447338930,gps,-1,0,35.6539878967,139.7924402983,3.1890000000,0,0,0,0,0,0,0,0,0,0
2821,1660894106.644116344,gps,-1,0,35.6539869900,139.7924387333,3.1950000000,0,0,0,0,0,0,0,0,0,0
2822,1660894106.843173415,gps,-1,0,35.6539860100,139.7924371533,3.2060000000,0,0,0,0,0,0,0,0,0,0
2823,1660894107.046568756,gps,-1,0,35.6539845683,139.7924352083,3.1940000000,0,0,0,0,0,0,0,0,0,0
2824,1660894107.245431753,gps,-1,0,35.6539826417,139.7924336050,3.1940000000,0,0,0,0,0,0,0,0,0,0
2825,1660894107.444438913,gps,-1,0,35.6539818150,139.7924320283,3.2270000000,0,0,0,0,0,0,0,0,0,0
2826,1660894107.647021908,gps,-1,0,35.6539809533,139.7924300917,3.1990000000,0,0,0,0,0,0,0,0,0,0
2827,1660894107.846157373,gps,-1,0,35.6539801467,139.7924281750,3.2120000000,0,0,0,0,0,0,0,0,0,0
2828,1660894108.051165835,gps,-1,0,35.6539793167,139.7924270267,3.2380000000,0,0,0,0,0,0,0,0,0,0
2829,1660894108.246986544,gps,-1,0,35.6539778083,139.7924253650,3.2060000000,0,0,0,0,0,0,0,0,0,0
2830,1660894108.447287805,gps,-1,0,35.6539758317,139.7924238633,3.2180000000,0,0,0,0,0,0,0,0,0,0
2831,1660894108.644337203,gps,-1,0,35.6539747200,139.7924224717,3.2400000000,0,0,0,0,0,0,0,0,0,0
2832,1660894108.842626592,gps,-1,0,35.6539736767,139.7924206200,3.2220000000,0,0,0,0,0,0,0,0,0,0
2833,1660894109.054800464,gps,-1,0,35.6539726717,139.7924186083,3.2290000000,0,0,0,0,0,0,0,0,0,0
2834,1660894109.243917070,gps,-1,0,35.6539718000,139.7924173433,3.2520000000,0,0,0,0,0,0,0,0,0,0
2835,1660894109.445437507,gps,-1,0,35.6539705600,139.7924157967,3.2410000000,0,0,0,0,0,0,0,0,0,0
2836,1660894109.646242849,gps,-1,0,35.6539686833,139.7924141667,3.2220000000,0,0,0,0,0,0,0,0,0,0
2837,1660894109.844429610,gps,-1,0,35.6539675367,139.7924128267,3.2520000000,0,0,0,0,0,0,0,0,0,0
2838,1660894110.052184450,gps,-1,0,35.6539666433,139.7924110400,3.2500000000,0,0,0,0,0,0,0,0,0,0
2839,1660894110.251183394,gps,-1,0,35.6539656567,139.7924090317,3.2350000000,0,0,0,0,0,0,0,0,0,0
2840,1660894110.444110249,gps,-1,0,35.6539649667,139.7924076617,3.2650000000,0,0,0,0,0,0,0,0,0,0
2841,1660894110.640022468,gps,-1,0,35.6539638567,139.7924062867,3.2540000000,0,0,0,0,0,0,0,0,0,0
2842,1660894110.843518828,gps,-1,0,35.6539620450,139.7924044333,3.2560000000,0,0,0,0,0,0,0,0,0,0
2843,1660894111.049430203,gps,-1,0,35.6539606783,139.7924033083,3.2700000000,0,0,0,0,0,0,0,0,0,0
2844,1660894111.252377190,gps,-1,0,35.6539600567,139.7924013100,3.2780000000,0,0,0,0,0,0,0,0,0,0
2845,1660894111.446152579,gps,-1,0,35.6539590917,139.7923988867,3.2770000000,0,0,0,0,0,0,0,0,0,0
2846,1660894111.646143073,gps,-1,0,35.6539581533,139.7923972500,3.3100000000,0,0,0,0,0,0,0,0,0,0
2847,1660894111.844369692,gps,-1,0,35.6539571800,139.7923957700,3.3110000000,0,0,0,0,0,0,0,0,0,0
2848,1660894112.050828450,gps,-1,0,35.6539554450,139.7923936750,3.2870000000,0,0,0,0,0,0,0,0,0,0
2849,1660894112.247866179,gps,-1,0,35.6539537050,139.7923920383,3.3150000000,0,0,0,0,0,0,0,0,0,0
2850,1660894112.440306843,gps,-1,0,35.6539529150,139.7923900433,3.3280000000,0,0,0,0,0,0,0,0,0,0
2851,1660894112.645904422,gps,-1,0,35.6539521550,139.7923880467,3.3060000000,0,0,0,0,0,0,0,0,0,0
